moca_id,moca_xp,wallet,week
6112,84.0,0xdba6aee7c7fdecb323d0fdef1900fc99d76ffc38,7
6119,59.2,0xd0a2f14423ede2df5fe66b61419858c8e3bab3a1,7
6126,96.0,0xdf087c9fe7f42e45b66fa22be028ad50e4c90234,7
6173,73.6,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,7
6176,84.0,0xdba6aee7c7fdecb323d0fdef1900fc99d76ffc38,7
6177,84.0,0xdba6aee7c7fdecb323d0fdef1900fc99d76ffc38,7
6230,76.0,0xddeA96Ea9f57e9C22a7A88022d8989921483e1Fd,7
6232,113.0,0x92373997819b0e4529be7988eea4bedd4d276f74,7
6233,96.0,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,7
6258,72.0,0x122a4dd4b8b95b36f3987055f7d52d16589299d1,7
6310,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6314,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6320,83.2,0xf6e08b16b96eca49dd098359dba9ea894ef4cf47,7
6321,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6330,82.0,0xfa63a0cc1c26a78bca88991f15ebb6689f60b3ec,7
6332,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6335,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6349,57.6,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,7
6359,113.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6360,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6361,96.0,0xdf087c9fe7f42e45b66fa22be028ad50e4c90234,7
6365,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6366,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6374,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6375,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6382,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6383,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6391,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6392,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6400,80.0,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,7
6401,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6402,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6407,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6408,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6415,96.0,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
6416,96.0,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
6423,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6424,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6427,72.0,0x8f38f98e14b0ca08bf91acdc0a9cd18404c28070,7
6428,82.0,0x8f38f98e14b0ca08bf91acdc0a9cd18404c28070,7
6435,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6436,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
6462,76.0,0xb4c37c7ad3b83b66c4848d24f19a48aafff00d56,7
6488,72.0,0x1d34ef7a9acf7add20f748aa1f85903773eaff77,7
6492,96.0,0x49a456fe253d8a423b3d22a428085d9096f3fe61,7
6493,60.0,0xff5ad07002d876bbb63a17d3f5bab8f63f034e1e,7
6501,83.2,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6504,64.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6508,60.0,0xff5ad07002d876bbb63a17d3f5bab8f63f034e1e,7
6512,70.4,0xe488fbac4a5c9b35325343a1c56723450e427d69,7
6514,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6525,84.0,0x554d0c1f3e79b80fa41f9be17d6406d934f76427,7
6541,79.2,0x03fc99a0cb721329a57e6610a1ec825c18f02dab,7
6548,64.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6558,96.0,0x49a456fe253d8a423b3d22a428085d9096f3fe61,7
6563,83.2,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6569,42.4,0xdbb9d557191501fd2cadf5a9fd80845f162d20dd,7
6573,96.0,0x5a1c6b926209a865718d7be43055ab747fdafd57,7
6578,76.0,0x5f447199987971edb01e358cf67f390df9e75237,7
6594,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6600,95.2,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6607,35.2,0xd0a2f14423ede2df5fe66b61419858c8e3bab3a1,7
6612,69.0,0x5e47520588cf68371526f3d1f364090a16dab61a,7
6623,80.0,0x49a456fe253d8a423b3d22a428085d9096f3fe61,7
6649,78.4,0xea5f4f4440ff3cc417d09b43d6f8da1f14175846,7
6685,64.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6715,96.0,0xdaf8313d766a62b5271a446b7e03d45ffb000490,7
6744,83.2,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6746,64.0,0xca81fa355e6fdc4405ef9c9d3a392462ec37e7f3,7
6754,38.4,0xea5f4f4440ff3cc417d09b43d6f8da1f14175846,7
6756,60.0,0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,7
6766,40.0,0xfa6e906dd9084d50be4b0e6ac13ef5b7186362e2,7
6778,64.0,0x49a456fe253d8a423b3d22a428085d9096f3fe61,7
6813,66.0,0x3F94bF2de1874504a58F40012180eD06766cECc8,7
6914,84.0,0xdba6aee7c7fdecb323d0fdef1900fc99d76ffc38,7
6915,94.0,0xdba6aee7c7fdecb323d0fdef1900fc99d76ffc38,7
6918,84.0,0x554d0c1f3e79b80fa41f9be17d6406d934f76427,7
6919,84.0,0x554d0c1f3e79b80fa41f9be17d6406d934f76427,7
7130,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
7133,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
7134,96.0,0x8b2abf9618cb3899b8459de211eadf53598245ad,7
7343,41.6,0x554d0c1f3e79b80fa41f9be17d6406d934f76427,7
7545,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
7553,76.0,0xddeA96Ea9f57e9C22a7A88022d8989921483e1Fd,7
7814,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
8167,72.0,0x379d7624d08bd598f2353b7a38b0be708a85227d,7
8545,96.0,0xdaf8313d766a62b5271a446b7e03d45ffb000490,7
8563,73.0,0xbedfaef8548f017f5fecd42ebb3c147b9e1efa2c,7
960,48.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,7
972,64.0,0xcc2c8d8f1866fc01e2d04cf69d5aa4bb15d3a7cf,7
982,72.0,0x625f566c972a0b01e81d961ad7c07fff46e03160,7
1002,96.0,0x92373997819b0e4529be7988eea4bedd4d276f74,7
1004,64.0,0xf6e08b16b96eca49dd098359dba9ea894ef4cf47,7
1018,61.6,0x6313d7948d3491096ffe00dea2d246d588b4d4fc,7
1020,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1027,96.0,0xdaf8313d766a62b5271a446b7e03d45ffb000490,7
1038,72.0,0xf6e08b16b96eca49dd098359dba9ea894ef4cf47,7
1067,58.4,0x6cc4ead03b6fda979fa33b40546ba5d09c35396a,7
1072,72.0,0xe00387872306e8dcc82572a7759a17bf11a1cf7c,7
1078,109.0,0x8b2abf9618cb3899b8459de211eadf53598245ad,7
1079,64.0,0xcc2c8d8f1866fc01e2d04cf69d5aa4bb15d3a7cf,7
1085,82.0,0x88d8d8c2e9a29177a4a8d6755b3870e6720ee6a6,7
1086,72.0,0xb663d5ba61842314c6c9011102e8baddb282487d,7
1106,64.0,0x5a1c6b926209a865718d7be43055ab747fdafd57,7
1121,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1123,56.0,0xdaaf3c8f3d6accdef64b814e4267d861cf546391,7
1135,95.2,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1136,95.2,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1149,82.0,0xbe949adac94b2a046b3e86a0c14ca69591c5621a,7
1150,72.0,0xbe949adac94b2a046b3e86a0c14ca69591c5621a,7
1159,70.4,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,7
1169,64.0,0xf6e08b16b96eca49dd098359dba9ea894ef4cf47,7
1171,84.0,0x554d0c1f3e79b80fa41f9be17d6406d934f76427,7
1177,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1178,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1188,72.0,0x26968956870fef85086f06b7d221314581153215,7
1189,95.2,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1217,89.0,0xbc5e44596816cbe3d45318a3a124f8328c417cde,7
1218,92.0,0xbc5e44596816cbe3d45318a3a124f8328c417cde,7
1263,90.0,0xdf087c9fe7f42e45b66fa22be028ad50e4c90234,7
1273,95.0,0xb7162dd79c1f0802d1b4826ac06dad4359bc3aa2,7
1296,96.0,0x5a1c6b926209a865718d7be43055ab747fdafd57,7
1314,85.0,0xec3cee706c117e65772ed2a5d15746466ae6f0ce,7
1317,66.4,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,7
1320,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1327,76.0,0xb4c37c7ad3b83b66c4848d24f19a48aafff00d56,7
1328,86.0,0xb4c37c7ad3b83b66c4848d24f19a48aafff00d56,7
1329,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1376,64.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1398,76.0,0xddeA96Ea9f57e9C22a7A88022d8989921483e1Fd,7
1466,80.0,0xcc2c8d8f1866fc01e2d04cf69d5aa4bb15d3a7cf,7
1467,62.4,0xea5f4f4440ff3cc417d09b43d6f8da1f14175846,7
1474,72.0,0x70a1d72a5d8b197e9e8825ab193fb638ed08c8c8,7
1491,72.0,0xef114fd2e8df2adac9085c70fff1d4e1c4c9b18e,7
1497,84.4,0x6cc4ead03b6fda979fa33b40546ba5d09c35396a,7
1509,80.0,0x92373997819b0e4529be7988eea4bedd4d276f74,7
1514,76.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,7
1550,72.0,0x6205c7c6114f90ec08054c00db958a90ab622c61,7
1551,58.0,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,7
1571,56.0,0x4a791828f3b69c760b111cfcbcc20b1f93f4f3b5,7
1574,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1597,82.0,0xb150b53a0a444eb153d1823c67d22795a3735dda,7
1598,96.0,0xdaf8313d766a62b5271a446b7e03d45ffb000490,7
1600,80.0,0xdf087c9fe7f42e45b66fa22be028ad50e4c90234,7
1602,72.0,0xc912883f4457be8eae99bb0e228f7846108861b6,7
1610,60.0,0x6313d7948d3491096ffe00dea2d246d588b4d4fc,7
1611,72.0,0x11705c7baf986594913ac568ac18fb0f039ef2d6,7
1612,56.0,0x11705c7baf986594913ac568ac18fb0f039ef2d6,7
1620,68.0,0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,7
1627,96.0,0x49a456fe253d8a423b3d22a428085d9096f3fe61,7
1630,72.0,0xa13b9531341d52d85c2a1dc8adc7285869d1393b,7
1643,113.0,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
1647,72.0,0x67e979444be34cfd3a772b29bfd923bc0740d264,7
1650,64.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1657,56.0,0x3fcfbbdbaf2d42c3e36bb7eb621e9675abd4149b,7
1668,60.0,0xb4c37c7ad3b83b66c4848d24f19a48aafff00d56,7
1670,24.0,0x67e979444be34cfd3a772b29bfd923bc0740d264,7
1677,96.0,0xdf087c9fe7f42e45b66fa22be028ad50e4c90234,7
1693,64.0,0x2897220823965b28bcb9d7fb3a215be633e377b4,7
1718,96.0,0x5a1c6b926209a865718d7be43055ab747fdafd57,7
1728,96.0,0x947a518695f63096650e7bfd421fd9be8b38be3a,7
1729,96.0,0xdf087c9fe7f42e45b66fa22be028ad50e4c90234,7
1740,84.0,0x554d0c1f3e79b80fa41f9be17d6406d934f76427,7
1775,102.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,7
1778,57.6,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,7
1779,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1780,56.0,0xdddaf43d858823450a212a4a3c6d16136652951c,7
1783,96.0,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,7
1784,76.0,0x34f3133a2207262f2a15ba6b9a0687ced5714188,7
1785,76.0,0x34f3133a2207262f2a15ba6b9a0687ced5714188,7
1796,73.6,0x5a1c6b926209a865718d7be43055ab747fdafd57,7
1839,83.2,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
1840,92.0,0xf3de4637151bef03caaa190fed96e290b30bd0cc,7
1889,96.0,0xa28ef9ab58ae6d14c23f8855852346c9510e49a3,7
1893,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1896,83.2,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
1931,72.0,0xfa6e906dd9084d50be4b0e6ac13ef5b7186362e2,7
1936,8.0,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,7
1945,96.0,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,7
1946,96.0,0x947a518695f63096650e7bfd421fd9be8b38be3a,7
1948,74.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
1953,72.0,0x4c7e8ef1265a9556cdab173877edce0931ca6984,7
1954,85.0,0x4c7e8ef1265a9556cdab173877edce0931ca6984,7
1975,64.0,0xca81fa355e6fdc4405ef9c9d3a392462ec37e7f3,7
1990,96.0,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,7
2001,96.0,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,7
2002,96.0,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,7
2024,86.0,0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,7
2032,72.0,0xf30af00022a1f415f736c981903fb1a67f6a7796,7
2033,51.2,0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,7
2034,64.0,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,7
2092,96.0,0x49a456fe253d8a423b3d22a428085d9096f3fe61,7
2123,96.0,0x8b2abf9618cb3899b8459de211eadf53598245ad,7
2134,96.0,0x985354a689a962c28bc171567082d7092afd80c0,7
2146,80.0,0x947a518695f63096650e7bfd421fd9be8b38be3a,7
2148,72.0,0xf4e30bcb65f56b9bbb5b7aef70daaf07b7b5fcd2,7
2149,72.0,0xf4e30bcb65f56b9bbb5b7aef70daaf07b7b5fcd2,7
2159,76.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,7
2162,72.0,0x28183b0c05d4d63c354bb255198febc6f07fa6c0,7
2163,72.0,0x28183b0c05d4d63c354bb255198febc6f07fa6c0,7
2166,89.0,0x5f447199987971edb01e358cf67f390df9e75237,7
